session_id,customer_id,session_start,session_end,duration_seconds,device_type,browser,os,entry_page,exit_page,page_views,referrer,authenticated,converted
WSN000000001611,CUST000833,2026-05-31 23:17:00,2026-05-31 23:21:02,242.8,Mobile,Chrome,Android,/home,/billing,6,Direct,False,False
WSN000000001612,CUST000835,2026-06-14 11:19:00,2026-06-14 11:21:17,137.8,Mobile,Safari,iOS,/home,/home,5,Social,True,False
WSN000000001613,CUST000836,2026-06-29 15:34:00,2026-06-29 15:41:56,476.1,Desktop,Chrome,Windows,/billing,/outage-status,11,Email,False,False
WSN000000001614,CUST000838,2026-06-15 02:56:00,2026-06-15 03:01:48,348.3,Desktop,Chrome,macOS,/plans,/billing,8,Social,False,False
WSN000000001615,CUST000838,2026-06-25 19:04:00,2026-06-25 19:04:50,50.8,Desktop,Chrome,Windows,/account,/plans,4,Email,True,True
WSN000000001616,CUST000839,2026-06-07 07:24:00,2026-06-07 07:25:16,76.2,Mobile,Safari,iOS,/home,/plans,7,Search,True,False
WSN000000001617,CUST000840,2026-06-18 09:04:00,2026-06-18 09:07:50,230.4,Mobile,Chrome,Android,/outage-status,/billing,11,Direct,False,False
WSN000000001618,CUST000840,2026-06-09 09:52:00,2026-06-09 09:56:58,298.0,Desktop,Safari,macOS,/outage-status,/support,8,Ad,False,False
WSN000000001619,CUST000844,2026-06-20 03:00:00,2026-06-20 03:04:32,272.5,Desktop,Edge,Windows,/home,/support,8,Direct,False,False
WSN000000001620,CUST000844,2026-06-04 18:44:00,2026-06-04 18:44:42,42.9,Mobile,Safari,iOS,/outage-status,/upgrade,3,Email,False,False
WSN000000001621,CUST000844,2026-06-20 19:38:00,2026-06-20 19:38:43,43.0,Mobile,Safari,iOS,/home,/upgrade,2,Direct,True,False
WSN000000001622,CUST000844,2026-06-08 23:41:00,2026-06-08 23:41:45,45.7,Tablet,Chrome,Android,/home,/support,3,Search,False,False
WSN000000001623,CUST000844,2026-06-26 09:13:00,2026-06-26 09:17:46,286.7,Mobile,Chrome,Android,/support,/upgrade,8,Direct,True,False
WSN000000001624,CUST000844,2026-06-06 03:02:00,2026-06-06 03:02:39,39.4,Mobile,Chrome,iOS,/upgrade,/outage-status,2,Email,True,False
WSN000000001625,CUST000845,2026-06-03 06:19:00,2026-06-03 06:21:06,126.6,Desktop,Edge,Windows,/support,/home,3,Direct,True,False
WSN000000001626,CUST000847,2026-06-14 14:16:00,2026-06-14 14:16:27,27.6,Mobile,Safari,iOS,/home,/upgrade,2,Search,False,False
WSN000000001627,CUST000847,2026-06-05 21:15:00,2026-06-05 21:16:39,99.3,Desktop,Chrome,Windows,/billing,/home,7,Direct,False,False
WSN000000001628,CUST000847,2026-06-09 06:28:00,2026-06-09 06:29:20,80.2,Desktop,Safari,macOS,/plans,/outage-status,2,Email,True,True
WSN000000001629,CUST000847,2026-05-31 20:19:00,2026-05-31 20:20:03,63.8,Desktop,Chrome,Windows,/upgrade,/plans,6,Email,True,False
WSN000000001630,CUST000853,2026-06-17 14:46:00,2026-06-17 14:50:15,255.6,Mobile,Chrome,Android,/upgrade,/home,10,Social,False,False
WSN000000001631,CUST000853,2026-06-29 15:42:00,2026-06-29 15:47:15,315.3,Mobile,Chrome,Android,/billing,/plans,11,Direct,False,False
WSN000000001632,CUST000853,2026-06-29 10:17:00,2026-06-29 10:17:59,59.5,Mobile,Safari,iOS,/outage-status,/outage-status,2,Direct,True,True
WSN000000001633,CUST000853,2026-06-11 11:03:00,2026-06-11 11:04:15,75.6,Mobile,Chrome,Android,/upgrade,/outage-status,3,Direct,True,True
WSN000000001634,CUST000853,2026-06-14 17:51:00,2026-06-14 17:54:47,227.8,Mobile,Chrome,Android,/account,/home,7,Direct,False,False
WSN000000001635,CUST000853,2026-05-31 09:23:00,2026-05-31 09:25:58,178.9,Mobile,Chrome,Android,/home,/plans,6,Email,True,False
WSN000000001636,CUST000853,2026-06-08 09:47:00,2026-06-08 09:48:50,110.9,Desktop,Chrome,Windows,/outage-status,/account,6,Search,False,False
WSN000000001637,CUST000853,2026-06-25 04:22:00,2026-06-25 04:24:47,167.2,Mobile,Safari,iOS,/home,/upgrade,6,Search,True,False
WSN000000001638,CUST000860,2026-06-02 18:21:00,2026-06-02 18:25:23,263.0,Mobile,Chrome,Android,/account,/upgrade,12,Social,True,False
WSN000000001639,CUST000860,2026-06-28 16:47:00,2026-06-28 16:55:58,538.7,Desktop,Chrome,Windows,/plans,/account,12,Search,True,False
WSN000000001640,CUST000860,2026-06-16 16:27:00,2026-06-16 16:28:45,105.2,Desktop,Safari,macOS,/support,/outage-status,3,Search,True,False
WSN000000001641,CUST000863,2026-06-04 14:54:00,2026-06-04 14:55:30,90.5,Mobile,Safari,iOS,/plans,/plans,9,Direct,True,True
WSN000000001642,CUST000863,2026-06-15 22:37:00,2026-06-15 22:37:23,23.4,Mobile,Chrome,Android,/home,/home,1,Search,True,False
WSN000000001643,CUST000863,2026-06-16 22:28:00,2026-06-16 22:30:51,171.5,Desktop,Edge,Windows,/plans,/plans,11,Search,True,True
WSN000000001644,CUST000863,2026-05-31 09:46:00,2026-05-31 09:48:11,131.1,Desktop,Chrome,Windows,/billing,/upgrade,4,Email,True,True
WSN000000001645,CUST000863,2026-06-19 12:58:00,2026-06-19 12:58:36,36.8,Desktop,Chrome,Windows,/outage-status,/account,2,Search,False,False
WSN000000001646,CUST000863,2026-05-31 23:19:00,2026-05-31 23:20:52,112.0,Mobile,Chrome,Android,/account,/outage-status,3,Social,False,False
WSN000000001647,CUST000863,2026-06-20 20:34:00,2026-06-20 20:36:28,148.4,Mobile,Chrome,Android,/outage-status,/account,4,Direct,True,True
WSN000000001648,CUST000863,2026-06-25 19:13:00,2026-06-25 19:15:08,128.7,Mobile,Chrome,Android,/account,/outage-status,10,Direct,False,False
WSN000000001649,CUST000866,2026-06-15 00:48:00,2026-06-15 00:50:27,147.8,Desktop,Edge,Windows,/plans,/outage-status,4,Search,False,False
WSN000000001650,CUST000866,2026-06-15 05:18:00,2026-06-15 05:19:20,80.4,Mobile,Chrome,Android,/account,/outage-status,3,Direct,False,False
WSN000000001651,CUST000867,2026-06-27 12:30:00,2026-06-27 12:32:00,120.3,Mobile,Safari,iOS,/account,/plans,9,Social,True,False
WSN000000001652,CUST000867,2026-06-21 13:31:00,2026-06-21 13:37:42,402.6,Mobile,Chrome,Android,/home,/upgrade,9,Email,True,False
WSN000000001653,CUST000867,2026-06-14 17:11:00,2026-06-14 17:16:08,308.6,Desktop,Edge,Windows,/upgrade,/support,12,Search,False,False
WSN000000001654,CUST000869,2026-06-20 22:58:00,2026-06-20 22:59:29,89.6,Mobile,Chrome,iOS,/outage-status,/account,4,Email,False,False
WSN000000001655,CUST000869,2026-06-20 19:13:00,2026-06-20 19:14:28,88.4,Mobile,Firefox,Android,/billing,/support,2,Ad,False,False
WSN000000001656,CUST000869,2026-06-02 10:45:00,2026-06-02 10:46:06,66.4,Desktop,Edge,Windows,/support,/billing,4,Direct,True,True
WSN000000001657,CUST000869,2026-06-20 20:05:00,2026-06-20 20:06:23,83.0,Mobile,Chrome,Android,/account,/account,7,Direct,False,False
WSN000000001658,CUST000869,2026-06-03 10:01:00,2026-06-03 10:03:14,134.2,Desktop,Edge,Windows,/outage-status,/outage-status,8,Email,False,False
WSN000000001659,CUST000870,2026-06-23 06:33:00,2026-06-23 06:34:38,98.6,Desktop,Edge,Windows,/home,/home,8,Search,True,False
WSN000000001660,CUST000870,2026-06-10 05:59:00,2026-06-10 06:00:17,77.3,Desktop,Chrome,Windows,/outage-status,/upgrade,5,Search,True,False
WSN000000001661,CUST000870,2026-06-03 23:00:00,2026-06-03 23:02:41,161.3,Desktop,Firefox,macOS,/upgrade,/plans,8,Direct,True,True
WSN000000001662,CUST000870,2026-06-10 16:18:00,2026-06-10 16:18:35,35.3,Desktop,Chrome,Windows,/account,/account,1,Search,True,False
WSN000000001663,CUST000870,2026-06-29 07:26:00,2026-06-29 07:29:20,200.0,Mobile,Safari,iOS,/plans,/account,8,Search,False,False
WSN000000001664,CUST000870,2026-06-04 08:53:00,2026-06-04 08:55:10,130.5,Desktop,Chrome,macOS,/billing,/billing,10,Direct,True,False
WSN000000001665,CUST000870,2026-06-28 14:56:00,2026-06-28 14:56:45,45.6,Mobile,Firefox,Android,/plans,/plans,2,Ad,False,False
WSN000000001666,CUST000872,2026-06-07 15:32:00,2026-06-07 15:33:03,63.0,Desktop,Edge,Windows,/upgrade,/home,4,Email,False,False
WSN000000001667,CUST000872,2026-06-14 18:40:00,2026-06-14 18:43:12,192.9,Desktop,Chrome,Windows,/account,/outage-status,8,Search,True,True
WSN000000001668,CUST000872,2026-06-15 14:42:00,2026-06-15 14:44:31,151.2,Tablet,Chrome,iOS,/billing,/home,7,Email,True,False
WSN000000001669,CUST000872,2026-06-04 21:25:00,2026-06-04 21:29:38,278.9,Desktop,Safari,macOS,/support,/account,8,Social,False,False
WSN000000001670,CUST000872,2026-06-13 00:16:00,2026-06-13 00:20:48,288.9,Mobile,Chrome,iOS,/outage-status,/outage-status,9,Direct,True,False
WSN000000001671,CUST000872,2026-06-14 20:18:00,2026-06-14 20:24:20,380.0,Desktop,Edge,Windows,/plans,/billing,10,Direct,False,False
WSN000000001672,CUST000872,2026-06-19 13:47:00,2026-06-19 13:47:28,28.7,Mobile,Chrome,Android,/account,/upgrade,3,Direct,False,False
WSN000000001673,CUST000873,2026-06-27 05:14:00,2026-06-27 05:17:24,204.8,Mobile,Chrome,Android,/upgrade,/support,12,Email,False,False
WSN000000001674,CUST000873,2026-06-11 21:06:00,2026-06-11 21:07:12,72.4,Mobile,Chrome,iOS,/outage-status,/outage-status,3,Direct,False,False
WSN000000001675,CUST000875,2026-06-01 12:25:00,2026-06-01 12:29:18,258.0,Mobile,Chrome,iOS,/account,/outage-status,11,Direct,True,False
WSN000000001676,CUST000875,2026-06-21 04:22:00,2026-06-21 04:22:51,51.4,Mobile,Safari,iOS,/home,/outage-status,4,Social,True,True
WSN000000001677,CUST000875,2026-06-20 17:36:00,2026-06-20 17:39:13,193.5,Tablet,Chrome,Android,/billing,/plans,6,Email,False,False
WSN000000001678,CUST000875,2026-06-05 03:36:00,2026-06-05 03:37:33,93.5,Mobile,Chrome,Android,/home,/plans,3,Search,True,False
WSN000000001679,CUST000875,2026-06-28 19:21:00,2026-06-28 19:22:54,114.0,Desktop,Chrome,macOS,/outage-status,/account,6,Ad,False,False
WSN000000001680,CUST000875,2026-06-28 04:56:00,2026-06-28 04:57:09,69.5,Mobile,Chrome,Android,/outage-status,/upgrade,6,Search,True,False
WSN000000001681,CUST000881,2026-06-28 21:33:00,2026-06-28 21:39:02,362.0,Mobile,Chrome,Android,/upgrade,/support,10,Direct,True,True
WSN000000001682,CUST000881,2026-06-23 13:31:00,2026-06-23 13:33:34,154.1,Mobile,Safari,iOS,/plans,/billing,12,Email,False,False
WSN000000001683,CUST000881,2026-06-01 13:29:00,2026-06-01 13:31:54,174.8,Desktop,Edge,Windows,/home,/support,5,Email,False,False
WSN000000001684,CUST000883,2026-06-27 13:44:00,2026-06-27 13:44:46,46.0,Mobile,Safari,iOS,/support,/home,4,Direct,False,False
WSN000000001685,CUST000883,2026-06-15 00:17:00,2026-06-15 00:23:38,398.4,Desktop,Edge,Windows,/outage-status,/plans,12,Social,True,True
WSN000000001686,CUST000883,2026-06-10 17:36:00,2026-06-10 17:39:58,238.8,Desktop,Edge,Windows,/upgrade,/home,9,Social,False,False
WSN000000001687,CUST000883,2026-06-12 14:14:00,2026-06-12 14:16:40,160.8,Mobile,Chrome,Android,/plans,/upgrade,4,Direct,True,False
WSN000000001688,CUST000886,2026-06-20 18:11:00,2026-06-20 18:15:23,263.8,Desktop,Safari,macOS,/upgrade,/plans,10,Direct,False,False
WSN000000001689,CUST000886,2026-06-03 15:18:00,2026-06-03 15:23:54,354.5,Tablet,Safari,iOS,/outage-status,/billing,8,Direct,True,False
WSN000000001690,CUST000886,2026-06-11 20:54:00,2026-06-11 20:58:18,258.9,Mobile,Safari,iOS,/support,/upgrade,11,Search,True,False
WSN000000001691,CUST000886,2026-06-29 18:38:00,2026-06-29 18:45:17,437.3,Desktop,Edge,Windows,/billing,/support,10,Search,True,False
WSN000000001692,CUST000886,2026-06-06 19:33:00,2026-06-06 19:33:35,35.7,Mobile,Chrome,Android,/outage-status,/billing,2,Email,False,False
WSN000000001693,CUST000886,2026-06-01 19:31:00,2026-06-01 19:31:20,20.0,Mobile,Safari,iOS,/support,/billing,2,Social,True,True
WSN000000001694,CUST000886,2026-06-07 21:28:00,2026-06-07 21:30:42,162.3,Mobile,Safari,iOS,/outage-status,/billing,6,Direct,True,True
WSN000000001695,CUST000887,2026-06-16 16:53:00,2026-06-16 16:53:25,25.6,Mobile,Chrome,Android,/billing,/home,3,Direct,False,False
WSN000000001696,CUST000889,2026-06-15 22:17:00,2026-06-15 22:17:59,59.8,Tablet,Chrome,iOS,/home,/outage-status,2,Email,False,False
WSN000000001697,CUST000889,2026-06-04 00:51:00,2026-06-04 00:56:30,330.0,Mobile,Safari,iOS,/account,/support,11,Direct,True,False
WSN000000001698,CUST000890,2026-06-20 07:18:00,2026-06-20 07:19:16,76.7,Desktop,Chrome,Windows,/outage-status,/home,5,Search,True,False
WSN000000001699,CUST000890,2026-06-19 08:59:00,2026-06-19 08:59:45,45.0,Desktop,Chrome,Windows,/upgrade,/upgrade,1,Search,True,True
WSN000000001700,CUST000890,2026-06-04 09:06:00,2026-06-04 09:07:11,71.0,Tablet,Chrome,Android,/plans,/account,3,Social,True,False
WSN000000001701,CUST000890,2026-06-27 22:58:00,2026-06-27 22:59:45,105.2,Desktop,Safari,macOS,/billing,/plans,7,Social,True,False
WSN000000001702,CUST000890,2026-06-19 20:34:00,2026-06-19 20:34:51,51.1,Mobile,Chrome,Android,/support,/outage-status,3,Direct,True,True
WSN000000001703,CUST000890,2026-06-05 08:11:00,2026-06-05 08:11:42,42.6,Desktop,Chrome,macOS,/outage-status,/outage-status,1,Search,False,False
WSN000000001704,CUST000891,2026-06-25 00:22:00,2026-06-25 00:25:11,191.5,Mobile,Chrome,Android,/account,/account,5,Direct,True,False
WSN000000001705,CUST000891,2026-06-09 06:57:00,2026-06-09 06:57:18,18.7,Mobile,Chrome,Android,/billing,/billing,2,Direct,True,False
WSN000000001706,CUST000896,2026-06-07 13:53:00,2026-06-07 13:57:51,291.3,Mobile,Chrome,Android,/outage-status,/billing,7,Search,True,True
WSN000000001707,CUST000896,2026-06-08 07:29:00,2026-06-08 07:33:43,283.7,Mobile,Safari,iOS,/plans,/upgrade,11,Direct,True,False
WSN000000001708,CUST000896,2026-06-23 05:08:00,2026-06-23 05:08:39,39.0,Tablet,Safari,iOS,/outage-status,/billing,2,Search,False,False
WSN000000001709,CUST000896,2026-06-23 16:13:00,2026-06-23 16:15:28,148.7,Desktop,Chrome,macOS,/support,/billing,8,Search,True,True
WSN000000001710,CUST000897,2026-06-17 06:46:00,2026-06-17 06:50:28,268.9,Mobile,Chrome,Android,/home,/support,11,Direct,False,False
WSN000000001711,CUST000897,2026-06-14 22:13:00,2026-06-14 22:13:49,49.1,Desktop,Chrome,Windows,/outage-status,/account,6,Direct,False,False
WSN000000001712,CUST000897,2026-06-09 08:06:00,2026-06-09 08:11:06,306.8,Mobile,Chrome,Android,/support,/plans,10,Search,True,True
WSN000000001713,CUST000897,2026-06-04 21:34:00,2026-06-04 21:34:50,50.4,Desktop,Chrome,macOS,/billing,/billing,4,Email,True,False
WSN000000001714,CUST000897,2026-06-01 03:35:00,2026-06-01 03:37:13,133.5,Desktop,Edge,Windows,/support,/support,6,Search,True,False
WSN000000001715,CUST000897,2026-06-20 10:41:00,2026-06-20 10:41:19,19.6,Tablet,Chrome,Android,/billing,/billing,1,Ad,False,False
WSN000000001716,CUST000897,2026-06-02 23:05:00,2026-06-02 23:06:32,92.0,Desktop,Safari,macOS,/outage-status,/billing,5,Search,True,False
WSN000000001717,CUST000910,2026-06-18 20:12:00,2026-06-18 20:12:35,35.9,Desktop,Safari,macOS,/billing,/billing,1,Search,False,False
WSN000000001718,CUST000910,2026-06-24 15:52:00,2026-06-24 15:53:39,99.8,Desktop,Chrome,macOS,/plans,/account,8,Social,True,False
WSN000000001719,CUST000910,2026-06-06 21:56:00,2026-06-06 22:00:06,246.7,Desktop,Edge,Windows,/billing,/home,6,Search,True,True
WSN000000001720,CUST000910,2026-06-21 19:54:00,2026-06-21 19:55:07,67.1,Desktop,Chrome,Windows,/plans,/home,8,Email,True,False
WSN000000001721,CUST000911,2026-06-21 02:46:00,2026-06-21 02:47:49,109.7,Desktop,Edge,Windows,/billing,/account,10,Search,True,True
WSN000000001722,CUST000916,2026-06-29 20:21:00,2026-06-29 20:23:10,130.7,Mobile,Safari,iOS,/home,/billing,12,Direct,False,False
WSN000000001723,CUST000916,2026-06-22 08:26:00,2026-06-22 08:29:31,211.4,Mobile,Chrome,Android,/upgrade,/outage-status,7,Direct,True,False
WSN000000001724,CUST000916,2026-06-28 18:20:00,2026-06-28 18:22:13,133.9,Tablet,Chrome,Android,/home,/outage-status,6,Direct,True,False
WSN000000001725,CUST000916,2026-06-16 13:34:00,2026-06-16 13:41:09,429.3,Tablet,Safari,iOS,/plans,/account,10,Ad,True,False
WSN000000001726,CUST000916,2026-06-20 03:57:00,2026-06-20 03:58:05,65.6,Mobile,Firefox,Android,/upgrade,/outage-status,3,Email,True,False
WSN000000001727,CUST000916,2026-06-04 04:53:00,2026-06-04 04:58:07,307.4,Mobile,Safari,iOS,/account,/upgrade,12,Search,False,False
WSN000000001728,CUST000921,2026-06-01 08:21:00,2026-06-01 08:27:34,394.5,Mobile,Chrome,Android,/support,/outage-status,10,Direct,False,False
WSN000000001729,CUST000921,2026-06-10 22:11:00,2026-06-10 22:12:43,103.5,Desktop,Chrome,macOS,/account,/outage-status,7,Search,True,True
WSN000000001730,CUST000926,2026-06-10 05:41:00,2026-06-10 05:49:03,483.4,Mobile,Chrome,iOS,/support,/billing,11,Search,False,False
WSN000000001731,CUST000926,2026-06-21 19:09:00,2026-06-21 19:11:27,147.6,Mobile,Safari,iOS,/billing,/account,5,Search,False,False
WSN000000001732,CUST000926,2026-06-21 22:49:00,2026-06-21 22:50:03,63.6,Desktop,Chrome,Windows,/billing,/plans,2,Direct,True,True
WSN000000001733,CUST000926,2026-06-07 05:20:00,2026-06-07 05:22:29,149.6,Desktop,Edge,Windows,/upgrade,/account,8,Email,True,False
WSN000000001734,CUST000926,2026-06-25 21:54:00,2026-06-25 21:58:07,247.6,Desktop,Chrome,Windows,/support,/support,9,Direct,False,False
WSN000000001735,CUST000926,2026-06-07 01:32:00,2026-06-07 01:37:12,312.7,Mobile,Chrome,iOS,/plans,/support,7,Direct,True,False
WSN000000001736,CUST000926,2026-06-20 06:54:00,2026-06-20 06:56:41,161.4,Mobile,Chrome,iOS,/outage-status,/home,10,Direct,False,False
WSN000000001737,CUST000926,2026-06-29 13:38:00,2026-06-29 13:45:06,426.4,Mobile,Safari,iOS,/support,/outage-status,11,Ad,True,False
WSN000000001738,CUST000929,2026-05-31 03:15:00,2026-05-31 03:15:34,34.2,Desktop,Firefox,macOS,/plans,/billing,3,Direct,True,False
WSN000000001739,CUST000929,2026-06-16 22:00:00,2026-06-16 22:02:47,167.0,Desktop,Chrome,Windows,/upgrade,/outage-status,5,Direct,False,False
WSN000000001740,CUST000929,2026-06-10 09:47:00,2026-06-10 09:47:41,41.4,Mobile,Chrome,Android,/support,/support,1,Email,False,False
WSN000000001741,CUST000929,2026-06-26 21:00:00,2026-06-26 21:02:07,127.8,Desktop,Edge,Windows,/outage-status,/outage-status,12,Ad,True,False
WSN000000001742,CUST000929,2026-06-02 20:24:00,2026-06-02 20:25:35,95.8,Mobile,Safari,iOS,/account,/billing,3,Email,False,False
WSN000000001743,CUST000931,2026-06-02 20:11:00,2026-06-02 20:11:42,42.3,Desktop,Safari,macOS,/account,/upgrade,3,Search,True,True
WSN000000001744,CUST000931,2026-06-08 16:46:00,2026-06-08 16:50:04,244.2,Mobile,Safari,iOS,/outage-status,/account,9,Search,True,False
WSN000000001745,CUST000931,2026-06-10 12:00:00,2026-06-10 12:03:16,196.0,Desktop,Chrome,macOS,/home,/home,6,Search,False,False
WSN000000001746,CUST000931,2026-06-14 03:50:00,2026-06-14 03:50:35,35.4,Tablet,Safari,iOS,/home,/home,1,Search,True,False
WSN000000001747,CUST000932,2026-06-12 09:46:00,2026-06-12 09:46:31,31.9,Desktop,Safari,macOS,/account,/account,3,Search,True,True
WSN000000001748,CUST000933,2026-06-16 10:42:00,2026-06-16 10:44:52,172.2,Mobile,Chrome,Android,/billing,/billing,5,Direct,True,False
WSN000000001749,CUST000933,2026-06-20 14:59:00,2026-06-20 15:00:09,69.3,Mobile,Safari,iOS,/upgrade,/plans,5,Direct,False,False
WSN000000001750,CUST000933,2026-06-09 11:46:00,2026-06-09 11:49:45,225.8,Desktop,Chrome,Windows,/billing,/support,9,Direct,False,False
WSN000000001751,CUST000933,2026-06-11 10:37:00,2026-06-11 10:39:23,143.7,Desktop,Edge,Windows,/upgrade,/billing,12,Direct,True,False
WSN000000001752,CUST000933,2026-06-03 03:06:00,2026-06-03 03:11:06,306.9,Desktop,Safari,macOS,/outage-status,/upgrade,8,Search,False,False
WSN000000001753,CUST000934,2026-05-31 11:21:00,2026-05-31 11:22:07,67.5,Desktop,Chrome,Windows,/account,/outage-status,7,Search,True,False
WSN000000001754,CUST000934,2026-06-11 07:08:00,2026-06-11 07:09:21,81.8,Tablet,Safari,iOS,/home,/outage-status,5,Direct,False,False
WSN000000001755,CUST000934,2026-06-25 09:56:00,2026-06-25 09:57:06,66.9,Desktop,Chrome,macOS,/outage-status,/billing,7,Search,True,False
WSN000000001756,CUST000934,2026-06-09 14:16:00,2026-06-09 14:18:20,140.7,Desktop,Edge,Windows,/upgrade,/plans,10,Direct,True,True
WSN000000001757,CUST000934,2026-06-07 13:44:00,2026-06-07 13:47:16,196.7,Desktop,Chrome,Windows,/home,/billing,5,Direct,False,False
WSN000000001758,CUST000934,2026-06-27 16:17:00,2026-06-27 16:21:59,299.3,Mobile,Safari,iOS,/upgrade,/outage-status,9,Direct,True,False
WSN000000001759,CUST000937,2026-06-12 12:13:00,2026-06-12 12:14:55,115.2,Mobile,Safari,iOS,/plans,/home,5,Social,True,True
WSN000000001760,CUST000937,2026-06-15 13:01:00,2026-06-15 13:04:37,217.8,Mobile,Firefox,Android,/home,/billing,5,Direct,True,True
WSN000000001761,CUST000937,2026-06-17 18:42:00,2026-06-17 18:44:46,166.3,Mobile,Safari,iOS,/home,/billing,5,Search,True,True
WSN000000001762,CUST000937,2026-06-07 03:33:00,2026-06-07 03:34:48,108.0,Desktop,Edge,Windows,/upgrade,/home,6,Search,False,False
WSN000000001763,CUST000937,2026-06-06 10:30:00,2026-06-06 10:30:58,58.7,Tablet,Safari,iOS,/billing,/upgrade,6,Email,False,False
WSN000000001764,CUST000937,2026-06-24 23:57:00,2026-06-24 23:59:06,126.0,Mobile,Chrome,iOS,/support,/support,10,Email,True,False
WSN000000001765,CUST000939,2026-06-14 23:18:00,2026-06-14 23:18:46,46.5,Desktop,Chrome,Windows,/account,/outage-status,5,Search,False,False
WSN000000001766,CUST000939,2026-06-09 14:15:00,2026-06-09 14:15:56,56.1,Tablet,Chrome,Android,/support,/billing,2,Direct,False,False
