invoice_line_id,invoice_id,description,category,amount
INL00015895,INV0009446,Partial month proration,one-time,51.43
INL00015896,INV0009447,PROD_INT monthly service,recurring,70.0
INL00015897,INV0009447,PROD_MOB monthly service,recurring,77.0
INL00015898,INV0009448,PROD_INT monthly service,recurring,70.0
INL00015899,INV0009448,PROD_MOB monthly service,recurring,77.0
INL00015900,INV0009449,PROD_INT monthly service,recurring,70.0
INL00015901,INV0009449,PROD_MOB monthly service,recurring,77.0
INL00015902,INV0009450,PROD_INT monthly service,recurring,70.0
INL00015903,INV0009450,PROD_MOB monthly service,recurring,77.0
INL00015904,INV0009451,PROD_INT monthly service,recurring,70.0
INL00015905,INV0009451,PROD_MOB monthly service,recurring,77.0
INL00015906,INV0009452,PROD_INT monthly service,recurring,70.0
INL00015907,INV0009452,PROD_MOB monthly service,recurring,77.0
INL00015908,INV0009453,PROD_INT monthly service,recurring,70.0
INL00015909,INV0009453,PROD_MOB monthly service,recurring,77.0
INL00015910,INV0009454,PROD_INT monthly service,recurring,70.0
INL00015911,INV0009454,PROD_MOB monthly service,recurring,77.0
INL00015912,INV0009455,PROD_INT monthly service,recurring,70.0
INL00015913,INV0009455,PROD_MOB monthly service,recurring,77.0
INL00015914,INV0009456,PROD_INT monthly service,recurring,70.0
INL00015915,INV0009456,PROD_MOB monthly service,recurring,77.0
INL00015916,INV0009457,PROD_INT monthly service,recurring,70.0
INL00015917,INV0009457,PROD_MOB monthly service,recurring,77.0
INL00015918,INV0009457,Data usage overage,usage,24.08
INL00015919,INV0009457,Goodwill/service credit,credit,-21.84
INL00015920,INV0009458,PROD_INT monthly service,recurring,95.0
INL00015921,INV0009458,PROD_MOB monthly service,recurring,25.0
INL00015922,INV0009458,One-time activation fee,one-time,35.0
INL00015923,INV0009458,Partial month proration,one-time,23.24
INL00015924,INV0009459,PROD_INT monthly service,recurring,55.0
INL00015925,INV0009459,One-time activation fee,one-time,35.0
INL00015926,INV0009459,Partial month proration,one-time,15.15
INL00015927,INV0009460,PROD_INT monthly service,recurring,55.0
INL00015928,INV0009461,PROD_INT monthly service,recurring,55.0
INL00015929,INV0009462,PROD_INT monthly service,recurring,55.0
INL00015930,INV0009463,PROD_INT monthly service,recurring,55.0
INL00015931,INV0009463,Goodwill/service credit,credit,-14.95
INL00015932,INV0009464,PROD_INT monthly service,recurring,55.0
INL00015933,INV0009465,PROD_INT monthly service,recurring,55.0
INL00015934,INV0009465,Goodwill/service credit,credit,-25.92
INL00015935,INV0009466,PROD_INT monthly service,recurring,55.0
INL00015936,INV0009467,PROD_INT monthly service,recurring,55.0
INL00015937,INV0009467,Goodwill/service credit,credit,-14.68
INL00015938,INV0009468,PROD_INT monthly service,recurring,55.0
INL00015939,INV0009469,PROD_INT monthly service,recurring,55.0
INL00015940,INV0009470,PROD_INT monthly service,recurring,55.0
INL00015941,INV0009471,PROD_INT monthly service,recurring,50.0
INL00015942,INV0009471,One-time activation fee,one-time,35.0
INL00015943,INV0009471,Partial month proration,one-time,9.18
INL00015944,INV0009472,PROD_INT monthly service,recurring,50.0
INL00015945,INV0009472,Data usage overage,usage,34.75
INL00015946,INV0009473,PROD_INT monthly service,recurring,50.0
INL00015947,INV0009474,PROD_INT monthly service,recurring,50.0
INL00015948,INV0009475,PROD_INT monthly service,recurring,50.0
INL00015949,INV0009476,PROD_INT monthly service,recurring,50.0
INL00015950,INV0009477,PROD_INT monthly service,recurring,50.0
INL00015951,INV0009477,Goodwill/service credit,credit,-10.8
INL00015952,INV0009478,PROD_INT monthly service,recurring,50.0
INL00015953,INV0009479,PROD_INT monthly service,recurring,50.0
INL00015954,INV0009480,PROD_INT monthly service,recurring,50.0
INL00015955,INV0009481,PROD_INT monthly service,recurring,50.0
INL00015956,INV0009482,PROD_INT monthly service,recurring,50.0
INL00015957,INV0009483,PROD_INT monthly service,recurring,115.0
INL00015958,INV0009483,PROD_MOB monthly service,recurring,40.0
INL00015959,INV0009483,PROD_TV monthly service,recurring,45.0
INL00015960,INV0009483,One-time activation fee,one-time,35.0
INL00015961,INV0009483,Partial month proration,one-time,78.72
INL00015962,INV0009483,Data usage overage,usage,18.54
INL00015963,INV0009484,PROD_INT monthly service,recurring,70.0
INL00015964,INV0009484,One-time activation fee,one-time,35.0
INL00015965,INV0009484,Partial month proration,one-time,29.5
INL00015966,INV0009485,PROD_INT monthly service,recurring,70.0
INL00015967,INV0009486,PROD_INT monthly service,recurring,70.0
INL00015968,INV0009487,PROD_INT monthly service,recurring,70.0
INL00015969,INV0009488,PROD_INT monthly service,recurring,70.0
INL00015970,INV0009488,PROD_MOB monthly service,recurring,47.0
INL00015971,INV0009489,PROD_INT monthly service,recurring,70.0
INL00015972,INV0009489,PROD_MOB monthly service,recurring,47.0
INL00015973,INV0009490,PROD_INT monthly service,recurring,70.0
INL00015974,INV0009490,PROD_MOB monthly service,recurring,47.0
INL00015975,INV0009491,PROD_INT monthly service,recurring,70.0
INL00015976,INV0009491,PROD_MOB monthly service,recurring,47.0
INL00015977,INV0009491,Goodwill/service credit,credit,-11.48
INL00015978,INV0009492,PROD_INT monthly service,recurring,70.0
INL00015979,INV0009492,PROD_MOB monthly service,recurring,47.0
INL00015980,INV0009493,PROD_INT monthly service,recurring,70.0
INL00015981,INV0009493,PROD_MOB monthly service,recurring,47.0
INL00015982,INV0009494,PROD_INT monthly service,recurring,70.0
INL00015983,INV0009494,PROD_MOB monthly service,recurring,47.0
INL00015984,INV0009495,PROD_INT monthly service,recurring,70.0
INL00015985,INV0009495,PROD_MOB monthly service,recurring,47.0
INL00015986,INV0009496,PROD_INT monthly service,recurring,70.0
INL00015987,INV0009496,One-time activation fee,one-time,35.0
INL00015988,INV0009496,Partial month proration,one-time,24.86
INL00015989,INV0009497,PROD_INT monthly service,recurring,70.0
INL00015990,INV0009498,PROD_INT monthly service,recurring,70.0
INL00015991,INV0009499,PROD_INT monthly service,recurring,70.0
INL00015992,INV0009500,PROD_INT monthly service,recurring,70.0
INL00015993,INV0009501,PROD_INT monthly service,recurring,70.0
INL00015994,INV0009502,PROD_INT monthly service,recurring,70.0
INL00015995,INV0009503,PROD_INT monthly service,recurring,70.0
INL00015996,INV0009504,PROD_INT monthly service,recurring,70.0
INL00015997,INV0009505,PROD_INT monthly service,recurring,70.0
INL00015998,INV0009506,PROD_INT monthly service,recurring,70.0
INL00015999,INV0009507,PROD_INT monthly service,recurring,70.0
INL00016000,INV0009508,PROD_INT monthly service,recurring,70.0
INL00016001,INV0009508,One-time activation fee,one-time,35.0
INL00016002,INV0009508,Partial month proration,one-time,16.2
INL00016003,INV0009509,PROD_INT monthly service,recurring,70.0
INL00016004,INV0009510,PROD_INT monthly service,recurring,70.0
INL00016005,INV0009511,PROD_INT monthly service,recurring,70.0
INL00016006,INV0009511,Goodwill/service credit,credit,-20.28
INL00016007,INV0009512,PROD_INT monthly service,recurring,70.0
INL00016008,INV0009513,PROD_INT monthly service,recurring,70.0
INL00016009,INV0009514,PROD_INT monthly service,recurring,70.0
INL00016010,INV0009514,PROD_VOICE monthly service,recurring,25.0
INL00016011,INV0009515,PROD_INT monthly service,recurring,70.0
INL00016012,INV0009515,PROD_VOICE monthly service,recurring,25.0
INL00016013,INV0009516,PROD_INT monthly service,recurring,70.0
INL00016014,INV0009516,PROD_VOICE monthly service,recurring,25.0
INL00016015,INV0009517,PROD_INT monthly service,recurring,70.0
INL00016016,INV0009517,PROD_VOICE monthly service,recurring,25.0
INL00016017,INV0009517,Data usage overage,usage,19.48
INL00016018,INV0009518,PROD_INT monthly service,recurring,70.0
INL00016019,INV0009518,PROD_MOB monthly service,recurring,52.0
INL00016020,INV0009518,PROD_VOICE monthly service,recurring,25.0
INL00016021,INV0009519,PROD_INT monthly service,recurring,70.0
INL00016022,INV0009519,PROD_MOB monthly service,recurring,52.0
INL00016023,INV0009519,PROD_VOICE monthly service,recurring,25.0
INL00016024,INV0009520,PROD_INT monthly service,recurring,70.0
INL00016025,INV0009520,PROD_MOB monthly service,recurring,40.0
INL00016026,INV0009520,One-time activation fee,one-time,35.0
INL00016027,INV0009520,Partial month proration,one-time,49.56
INL00016028,INV0009521,PROD_INT monthly service,recurring,75.0
INL00016029,INV0009521,One-time activation fee,one-time,35.0
INL00016030,INV0009521,Partial month proration,one-time,32.56
INL00016031,INV0009522,PROD_INT monthly service,recurring,75.0
INL00016032,INV0009523,PROD_INT monthly service,recurring,75.0
INL00016033,INV0009524,PROD_INT monthly service,recurring,75.0
INL00016034,INV0009525,PROD_INT monthly service,recurring,75.0
INL00016035,INV0009526,PROD_INT monthly service,recurring,75.0
INL00016036,INV0009526,PROD_TV monthly service,recurring,45.0
INL00016037,INV0009527,PROD_INT monthly service,recurring,75.0
INL00016038,INV0009527,PROD_TV monthly service,recurring,45.0
INL00016039,INV0009527,Goodwill/service credit,credit,-20.83
INL00016040,INV0009528,PROD_INT monthly service,recurring,75.0
INL00016041,INV0009528,PROD_TV monthly service,recurring,45.0
INL00016042,INV0009529,PROD_INT monthly service,recurring,75.0
INL00016043,INV0009529,PROD_TV monthly service,recurring,45.0
INL00016044,INV0009530,PROD_INT monthly service,recurring,75.0
INL00016045,INV0009530,PROD_TV monthly service,recurring,45.0
INL00016046,INV0009531,PROD_INT monthly service,recurring,75.0
INL00016047,INV0009531,PROD_TV monthly service,recurring,45.0
INL00016048,INV0009531,Data usage overage,usage,26.98
INL00016049,INV0009532,PROD_INT monthly service,recurring,75.0
INL00016050,INV0009532,PROD_TV monthly service,recurring,45.0
INL00016051,INV0009533,PROD_INT monthly service,recurring,90.0
INL00016052,INV0009533,PROD_TV monthly service,recurring,45.0
INL00016053,INV0009533,One-time activation fee,one-time,35.0
INL00016054,INV0009533,Partial month proration,one-time,23.18
INL00016055,INV0009534,PROD_INT monthly service,recurring,70.0
INL00016056,INV0009534,One-time activation fee,one-time,35.0
INL00016057,INV0009534,Partial month proration,one-time,13.84
INL00016058,INV0009535,PROD_INT monthly service,recurring,70.0
INL00016059,INV0009536,PROD_INT monthly service,recurring,70.0
INL00016060,INV0009537,PROD_INT monthly service,recurring,70.0
INL00016061,INV0009538,PROD_INT monthly service,recurring,70.0
INL00016062,INV0009539,PROD_INT monthly service,recurring,70.0
INL00016063,INV0009540,PROD_INT monthly service,recurring,70.0
INL00016064,INV0009541,PROD_INT monthly service,recurring,70.0
INL00016065,INV0009542,PROD_INT monthly service,recurring,70.0
INL00016066,INV0009543,PROD_INT monthly service,recurring,70.0
INL00016067,INV0009544,PROD_INT monthly service,recurring,70.0
INL00016068,INV0009545,PROD_INT monthly service,recurring,70.0
INL00016069,INV0009546,PROD_INT monthly service,recurring,95.0
INL00016070,INV0009546,One-time activation fee,one-time,35.0
INL00016071,INV0009546,Partial month proration,one-time,23.17
INL00016072,INV0009547,PROD_INT monthly service,recurring,95.0
INL00016073,INV0009547,Data usage overage,usage,28.14
INL00016074,INV0009548,PROD_INT monthly service,recurring,95.0
INL00016075,INV0009549,PROD_INT monthly service,recurring,95.0
INL00016076,INV0009549,Data usage overage,usage,34.07
INL00016077,INV0009550,PROD_INT monthly service,recurring,95.0
INL00016078,INV0009550,Goodwill/service credit,credit,-14.6
INL00016079,INV0009551,PROD_INT monthly service,recurring,95.0
INL00016080,INV0009552,PROD_INT monthly service,recurring,95.0
INL00016081,INV0009553,PROD_INT monthly service,recurring,95.0
INL00016082,INV0009553,Data usage overage,usage,39.07
INL00016083,INV0009554,PROD_INT monthly service,recurring,95.0
INL00016084,INV0009554,Goodwill/service credit,credit,-11.41
INL00016085,INV0009555,PROD_INT monthly service,recurring,115.0
INL00016086,INV0009555,One-time activation fee,one-time,35.0
INL00016087,INV0009555,Partial month proration,one-time,48.66
INL00016088,INV0009556,PROD_INT monthly service,recurring,115.0
INL00016089,INV0009557,PROD_INT monthly service,recurring,115.0
INL00016090,INV0009558,PROD_INT monthly service,recurring,115.0
INL00016091,INV0009559,PROD_INT monthly service,recurring,115.0
INL00016092,INV0009560,PROD_INT monthly service,recurring,115.0
INL00016093,INV0009561,PROD_INT monthly service,recurring,115.0
INL00016094,INV0009562,PROD_INT monthly service,recurring,115.0
INL00016095,INV0009563,PROD_INT monthly service,recurring,115.0
INL00016096,INV0009563,Data usage overage,usage,23.57
INL00016097,INV0009563,Goodwill/service credit,credit,-11.01
INL00016098,INV0009564,PROD_INT monthly service,recurring,115.0
INL00016099,INV0009565,PROD_INT monthly service,recurring,115.0
INL00016100,INV0009566,PROD_INT monthly service,recurring,115.0
INL00016101,INV0009566,Data usage overage,usage,13.91
INL00016102,INV0009567,PROD_INT monthly service,recurring,55.0
INL00016103,INV0009567,One-time activation fee,one-time,35.0
INL00016104,INV0009567,Partial month proration,one-time,25.29
INL00016105,INV0009567,Data usage overage,usage,21.33
INL00016106,INV0009568,PROD_INT monthly service,recurring,55.0
INL00016107,INV0009569,PROD_INT monthly service,recurring,55.0
INL00016108,INV0009569,Data usage overage,usage,20.97
INL00016109,INV0009570,PROD_INT monthly service,recurring,55.0
INL00016110,INV0009570,Data usage overage,usage,37.32
INL00016111,INV0009571,PROD_INT monthly service,recurring,55.0
INL00016112,INV0009572,PROD_INT monthly service,recurring,55.0
INL00016113,INV0009573,PROD_INT monthly service,recurring,55.0
INL00016114,INV0009573,Goodwill/service credit,credit,-12.69
INL00016115,INV0009574,PROD_INT monthly service,recurring,55.0
INL00016116,INV0009575,PROD_INT monthly service,recurring,55.0
INL00016117,INV0009576,PROD_INT monthly service,recurring,55.0
INL00016118,INV0009577,PROD_INT monthly service,recurring,55.0
INL00016119,INV0009578,PROD_INT monthly service,recurring,55.0
INL00016120,INV0009578,Data usage overage,usage,29.86
INL00016121,INV0009579,PROD_INT monthly service,recurring,70.0
INL00016122,INV0009579,One-time activation fee,one-time,35.0
INL00016123,INV0009579,Partial month proration,one-time,37.08
INL00016124,INV0009580,PROD_INT monthly service,recurring,70.0
INL00016125,INV0009581,PROD_INT monthly service,recurring,70.0
INL00016126,INV0009581,Goodwill/service credit,credit,-24.15
INL00016127,INV0009582,PROD_INT monthly service,recurring,70.0
INL00016128,INV0009583,PROD_INT monthly service,recurring,70.0
INL00016129,INV0009584,PROD_INT monthly service,recurring,70.0
INL00016130,INV0009585,PROD_INT monthly service,recurring,70.0
INL00016131,INV0009586,PROD_INT monthly service,recurring,70.0
INL00016132,INV0009586,PROD_TV monthly service,recurring,45.0
INL00016133,INV0009586,Data usage overage,usage,34.47
INL00016134,INV0009587,PROD_INT monthly service,recurring,70.0
INL00016135,INV0009587,PROD_TV monthly service,recurring,45.0
INL00016136,INV0009588,PROD_INT monthly service,recurring,70.0
INL00016137,INV0009588,PROD_TV monthly service,recurring,45.0
INL00016138,INV0009589,PROD_INT monthly service,recurring,70.0
INL00016139,INV0009589,PROD_TV monthly service,recurring,45.0
INL00016140,INV0009589,Data usage overage,usage,32.67
INL00016141,INV0009590,PROD_INT monthly service,recurring,70.0
INL00016142,INV0009590,PROD_TV monthly service,recurring,45.0
INL00016143,INV0009591,PROD_INT monthly service,recurring,115.0
INL00016144,INV0009591,One-time activation fee,one-time,35.0
INL00016145,INV0009591,Partial month proration,one-time,29.66
INL00016146,INV0009592,PROD_INT monthly service,recurring,115.0
INL00016147,INV0009593,PROD_INT monthly service,recurring,115.0
INL00016148,INV0009593,Goodwill/service credit,credit,-7.34
INL00016149,INV0009594,PROD_INT monthly service,recurring,115.0
INL00016150,INV0009595,PROD_INT monthly service,recurring,115.0
INL00016151,INV0009596,PROD_INT monthly service,recurring,115.0
INL00016152,INV0009597,PROD_INT monthly service,recurring,115.0
INL00016153,INV0009598,PROD_INT monthly service,recurring,115.0
INL00016154,INV0009599,PROD_INT monthly service,recurring,115.0
INL00016155,INV0009600,PROD_INT monthly service,recurring,115.0
INL00016156,INV0009600,Goodwill/service credit,credit,-17.54
INL00016157,INV0009601,PROD_INT monthly service,recurring,115.0
INL00016158,INV0009602,PROD_INT monthly service,recurring,115.0
